Node	In	Out	Rank_1	Rank_2	Rank_3
3348	5	5	0.000134	0.702564	0.150542	0.000029
3349	4	4	0.000103	0.542454	0.150161	0.000029
3350	19	19	0.000539	2.831988	0.153811	0.000029
3351	4	4	0.000109	0.574602	0.150196	0.000029
3352	1	1	0.000048	0.254305	0.150003	0.000029
3353	2	2	0.000089	0.467491	0.150089	0.000029
3354	1	1	0.000047	0.249488	0.150022	0.000029
3355	2	2	0.000078	0.408513	0.150418	0.000029
3356	5	5	0.000129	0.676524	0.150428	0.000029
3357	3	3	0.000082	0.429632	0.150095	0.000029
3358	1	1	0.000049	0.258739	0.150019	0.000029
3359	26	26	0.000565	2.969644	0.152174	0.000029
3360	5	5	0.000119	0.625050	0.150084	0.000029
3361	7	7	0.000161	0.845219	0.150668	0.000029
3362	1	1	0.000048	0.249567	0.150004	0.000029
3363	1	1	0.000049	0.254877	0.150051	0.000029
3364	3	3	0.000080	0.417874	0.150046	0.000029
3365	1	1	0.000073	0.385819	0.150155	0.000029
3366	46	46	0.000913	4.798483	0.157173	0.000030
3367	1	1	0.000054	0.281157	0.150036	0.000029
3368	6	6	0.000167	0.874946	0.151387	0.000029
3369	4	4	0.000104	0.548335	0.150865	0.000029
3370	2	2	0.000247	1.298246	0.152159	0.000029
3371	16	16	0.000330	1.734873	0.152915	0.000029
3372	1	1	0.000048	0.251174	0.150007	0.000029
3373	4	4	0.000102	0.534001	0.150108	0.000029
3374	1	1	0.000049	0.255187	0.150037	0.000029
3375	1	1	0.000048	0.252009	0.150057	0.000029
3376	2	2	0.000089	0.467264	0.150257	0.000029
3377	14	14	0.000380	1.998346	0.152341	0.000029
3378	2	2	0.000084	0.443325	0.150180	0.000029
3379	1	1	0.000047	0.244941	0.150018	0.000029
3380	1	1	0.000052	0.274210	0.150030	0.000029
3381	1	1	0.000048	0.250398	0.150012	0.000029
3382	3	3	0.000085	0.448338	0.150126	0.000029
3383	5	5	0.000127	0.664807	0.150145	0.000029
3384	1	1	0.000047	0.245891	0.150020	0.000029
3385	5	5	0.000123	0.646051	0.150090	0.000029
3386	1	1	0.000046	0.240381	0.150008	0.000029
3387	2	2	0.000067	0.352832	0.150125	0.000029
3388	2	2	0.000096	0.504065	0.150431	0.000029
3389	12	12	0.000279	1.464519	0.151318	0.000029
3390	2	2	0.000075	0.394133	0.150318	0.000029
3391	2	2	0.000071	0.373022	0.150010	0.000029
3392	9	9	0.000207	1.086738	0.150764	0.000029
3393	3	3	0.000127	0.667782	0.150545	0.000029
3394	57	57	0.001180	6.197587	0.155981	0.000030
3395	2	2	0.000121	0.634253	0.150702	0.000029
3396	3	3	0.000082	0.431019	0.150055	0.000029
3397	4	4	0.000104	0.544867	0.150099	0.000029
3398	1	1	0.000100	0.526646	0.150209	0.000029
3399	2	2	0.000070	0.366411	0.150038	0.000029
3400	1	1	0.000190	1.000000	0.156391	0.000030
3401	5	5	0.000157	0.825298	0.151051	0.000029
3402	2	2	0.000069	0.363588	0.150006	0.000029
3403	1	1	0.000054	0.283173	0.150123	0.000029
3404	1	1	0.000048	0.252904	0.150049	0.000029
3405	2	2	0.000083	0.436197	0.150447	0.000029
3406	1	1	0.000085	0.445697	0.150206	0.000029
3407	2	2	0.000101	0.532806	0.150176	0.000029
3408	5	5	0.000117	0.615116	0.150218	0.000029
3409	2	2	0.000075	0.392853	0.150049	0.000029
3410	1	1	0.000048	0.251066	0.150021	0.000029
3411	1	1	0.000056	0.294620	0.150309	0.000029
3412	2	2	0.000085	0.448972	0.150120	0.000029
3413	1	1	0.000052	0.274624	0.150499	0.000029
3414	5	5	0.000167	0.876758	0.151060	0.000029
3415	2	2	0.000066	0.344824	0.150048	0.000029
3416	1	1	0.000046	0.241834	0.150004	0.000029
3417	2	2	0.000077	0.403183	0.150103	0.000029
3418	2	2	0.000098	0.512779	0.150310	0.000029
3419	8	8	0.000193	1.012055	0.150865	0.000029
3420	2	2	0.000073	0.382309	0.150632	0.000029
3421	6	6	0.000233	1.226283	0.151041	0.000029
3422	5	5	0.000124	0.653417	0.150228	0.000029
3423	1	1	0.000046	0.239993	0.150009	0.000029
3424	16	16	0.000368	1.933807	0.151014	0.000029
3425	3	3	0.000088	0.463109	0.150571	0.000029
3426	5	5	0.000124	0.654011	0.150191	0.000029
3427	6	6	0.000146	0.768863	0.150593	0.000029
3428	2	2	0.000069	0.364896	0.150008	0.000029
3429	2	2	0.000069	0.363994	0.150172	0.000029
3430	4	4	0.000120	0.627897	0.150406	0.000029
3431	1	1	0.000190	1.000000	0.150615	0.000029
3432	5	5	0.000123	0.646174	0.150149	0.000029
3433	1	1	0.000049	0.258739	0.150004	0.000029
3434	3	3	0.000088	0.464070	0.150058	0.000029
3435	1	1	0.000094	0.496204	0.150620	0.000029
3436	7	7	0.000152	0.800496	0.150149	0.000029
3437	3	3	0.000093	0.489332	0.150105	0.000029
3438	2	2	0.000081	0.424545	0.150405	0.000029
3439	1	1	0.000190	1.000000	0.150615	0.000029
3440	2	2	0.000062	0.328206	0.150018	0.000029
3441	7	7	0.000210	1.104479	0.151683	0.000029
3442	1	1	0.000050	0.263739	0.150003	0.000029
3443	2	2	0.000062	0.327863	0.150055	0.000029
3444	1	1	0.000052	0.273334	0.150009	0.000029
3445	8	8	0.000240	1.260257	0.151765	0.000029
3446	1	1	0.000057	0.301975	0.150310	0.000029
3447	1	1	0.000054	0.284431	0.150077	0.000029
3448	11	11	0.000265	1.393427	0.152217	0.000029
3449	1	1	0.000048	0.252969	0.150014	0.000029
3450	12	12	0.000292	1.533131	0.151406	0.000029
3451	8	8	0.000241	1.265234	0.151537	0.000029
3452	2	2	0.000112	0.589931	0.150643	0.000029
3453	17	17	0.000395	2.075258	0.155710	0.000030
3454	1	1	0.000190	1.000000	0.151236	0.000029
3455	1	1	0.000190	1.000000	0.151862	0.000029
3456	7	7	0.000177	0.927710	0.150577	0.000029
3457	59	59	0.001359	7.141077	0.159926	0.000030
3458	20	20	0.000451	2.366953	0.153996	0.000029
3459	1	1	0.000049	0.259168	0.150035	0.000029
3460	1	1	0.000190	1.000000	0.150615	0.000029
3461	1	1	0.000049	0.259283	0.150003	0.000029
3462	3	3	0.000081	0.425322	0.150034	0.000029
3463	7	7	0.000216	1.134045	0.151294	0.000029
3464	4	4	0.000121	0.633727	0.150348	0.000029
3465	7	7	0.000220	1.155215	0.151125	0.000029
3466	3	3	0.000082	0.432984	0.150078	0.000029
3467	6	6	0.000173	0.907161	0.150958	0.000029
3468	11	11	0.000224	1.175690	0.151050	0.000029
3469	1	1	0.000079	0.414030	0.150309	0.000029
3470	10	10	0.000263	1.381978	0.151962	0.000029
3471	19	19	0.000394	2.072285	0.150947	0.000029
3472	2	2	0.000078	0.411932	0.150180	0.000029
3473	5	5	0.000165	0.868474	0.151878	0.000029
3474	1	1	0.000048	0.252457	0.150004	0.000029
3475	1	1	0.000046	0.241635	0.150025	0.000029
3476	48	48	0.001076	5.654274	0.163581	0.000031
3477	1	1	0.000059	0.309172	0.150154	0.000029
3478	4	4	0.000155	0.813027	0.151371	0.000029
3479	6	6	0.000141	0.741074	0.150089	0.000029
3480	7	7	0.000232	1.217637	0.152007	0.000029
3481	4	4	0.000112	0.586449	0.150024	0.000029
3482	1	1	0.000057	0.302058	0.150124	0.000029
3483	4	4	0.000102	0.534653	0.150039	0.000029
3484	1	1	0.000076	0.400501	0.150089	0.000029
3485	2	2	0.000071	0.371214	0.150084	0.000029
3486	1	1	0.000051	0.268939	0.150008	0.000029
3487	1	1	0.000083	0.437703	0.150206	0.000029
3488	4	4	0.000098	0.516658	0.150142	0.000029
3489	9	9	0.000195	1.026276	0.150225	0.000029
3490	5	5	0.000119	0.626908	0.150166	0.000029
3491	65	65	0.001421	7.467277	0.161658	0.000031
3492	36	36	0.000765	4.021010	0.155610	0.000030
3493	15	15	0.000344	1.809623	0.151008	0.000029
3494	16	16	0.000350	1.841389	0.154153	0.000029
3495	10	10	0.000222	1.168359	0.151800	0.000029
3496	10	10	0.000207	1.086909	0.150087	0.000029
3497	7	7	0.000148	0.779411	0.150197	0.000029
3498	1	1	0.000048	0.252978	0.150008	0.000029
3499	1	1	0.000046	0.243398	0.150012	0.000029
3500	6	6	0.000161	0.844058	0.150456	0.000029
3501	10	10	0.000254	1.331989	0.151926	0.000029
3502	2	2	0.000069	0.363346	0.150030	0.000029
3503	2	2	0.000069	0.361603	0.150256	0.000029
3504	4	4	0.000131	0.689580	0.150453	0.000029
3505	29	29	0.000706	3.711249	0.153336	0.000029
3506	1	1	0.000052	0.274210	0.150030	0.000029
3507	2	2	0.000064	0.336993	0.150032	0.000029
3508	4	4	0.000109	0.572958	0.150268	0.000029
3509	17	17	0.000390	2.048623	0.158142	0.000030
3510	3	3	0.000088	0.461549	0.150013	0.000029
3511	2	2	0.000067	0.352969	0.150010	0.000029
3512	4	4	0.000095	0.498811	0.150027	0.000029
3513	19	19	0.000418	2.198750	0.151217	0.000029
3514	1	1	0.000050	0.260095	0.150053	0.000029
3515	1	1	0.000058	0.307343	0.150062	0.000029
3516	7	7	0.000183	0.959279	0.150416	0.000029
3517	1	1	0.000190	1.000000	0.150615	0.000029
3518	7	7	0.000162	0.853524	0.150270	0.000029
3519	2	2	0.000070	0.367223	0.150030	0.000029
3520	18	18	0.000365	1.919371	0.152586	0.000029
3521	1	1	0.000047	0.246918	0.150038	0.000029
3522	7	7	0.000158	0.828423	0.150694	0.000029
3523	1	1	0.000063	0.333086	0.150205	0.000029
3524	5	5	0.000148	0.778865	0.150325	0.000029
3525	5	5	0.000142	0.744612	0.150368	0.000029
3526	8	8	0.000212	1.115381	0.150840	0.000029
3527	2	2	0.000075	0.392735	0.150212	0.000029
3528	8	8	0.000229	1.205657	0.151758	0.000029
3529	2	2	0.000066	0.346706	0.150027	0.000029
3530	5	5	0.000129	0.678266	0.150155	0.000029
3531	4	4	0.000110	0.579150	0.150195	0.000029
3532	2	2	0.000150	0.789606	0.150738	0.000029
3533	1	1	0.000056	0.294343	0.150156	0.000029
3534	1	1	0.000047	0.247935	0.150024	0.000029
3535	3	3	0.000086	0.450258	0.150091	0.000029
3536	4	4	0.000129	0.678582	0.151276	0.000029
3537	2	2	0.000120	0.628237	0.150702	0.000029
3538	1	1	0.000048	0.254688	0.150007	0.000029
3539	5	5	0.000131	0.689589	0.150165	0.000029
3540	7	7	0.000210	1.102910	0.151498	0.000029
3541	2	2	0.000076	0.399654	0.150289	0.000029
3542	2	2	0.000065	0.339176	0.150107	0.000029
3543	3	3	0.000084	0.443791	0.150044	0.000029
3544	2	2	0.000070	0.366096	0.150244	0.000029
3545	1	1	0.000048	0.254538	0.150009	0.000029
3546	6	6	0.000201	1.056889	0.152174	0.000029
3547	5	5	0.000153	0.804149	0.151441	0.000029
3548	1	1	0.000050	0.261312	0.150035	0.000029
3549	1	1	0.000050	0.262881	0.150031	0.000029
3550	3	3	0.000096	0.505655	0.150435	0.000029
3551	1	1	0.000050	0.263427	0.150012	0.000029
3552	1	1	0.000048	0.250003	0.150005	0.000029
3553	6	6	0.000168	0.882224	0.151440	0.000029
3554	1	1	0.000053	0.280045	0.150156	0.000029
3555	1	1	0.000050	0.262089	0.150069	0.000029
3556	36	36	0.000691	3.630347	0.154257	0.000029
3557	1	1	0.000190	1.000000	0.150615	0.000029
3558	2	2	0.000166	0.872202	0.150820	0.000029
3559	10	10	0.000226	1.186353	0.150503	0.000029
3560	1	1	0.000058	0.306866	0.150092	0.000029
3561	3	3	0.000085	0.445324	0.150078	0.000029
3562	4	4	0.000100	0.527833	0.150027	0.000029
3563	1	1	0.000064	0.338404	0.150091	0.000029
3564	1	1	0.000050	0.261339	0.150004	0.000029
3565	9	9	0.000204	1.069484	0.150384	0.000029
3566	1	1	0.000058	0.305685	0.150103	0.000029
3567	1	1	0.000051	0.267359	0.150017	0.000029
3568	4	4	0.000096	0.505993	0.150096	0.000029
3569	3	3	0.000081	0.425027	0.150128	0.000029
3570	1	1	0.000190	1.000000	0.151236	0.000029
3571	4	4	0.000139	0.731954	0.151646	0.000029
3572	1	1	0.000050	0.264766	0.150028	0.000029
3573	3	3	0.000114	0.597096	0.150237	0.000029
3574	64	64	0.001290	6.779554	0.159219	0.000030
3575	8	8	0.000183	0.961634	0.150436	0.000029
3576	3	3	0.000087	0.456921	0.150116	0.000029
3577	1	1	0.000048	0.252421	0.150027	0.000029
3578	2	2	0.000079	0.414920	0.150146	0.000029
3579	18	18	0.000529	2.777443	0.158149	0.000030
3580	15	15	0.000348	1.827475	0.151370	0.000029
3581	1	1	0.000050	0.261339	0.150004	0.000029
3582	1	1	0.000049	0.257399	0.150039	0.000029
3583	15	15	0.000372	1.953107	0.152368	0.000029
3584	13	13	0.000289	1.518594	0.152497	0.000029
3585	7	7	0.000166	0.870703	0.151028	0.000029
3586	1	1	0.000049	0.258249	0.150017	0.000029
3587	5	5	0.000131	0.690320	0.150180	0.000029
3588	2	2	0.000062	0.327820	0.150037	0.000029
3589	4	4	0.000113	0.594600	0.151132	0.000029
3590	1	1	0.000052	0.271445	0.150045	0.000029
3591	1	1	0.000047	0.248664	0.150004	0.000029
3592	3	3	0.000088	0.459821	0.150058	0.000029
3593	1	1	0.000048	0.252978	0.150016	0.000029
3594	9	9	0.000264	1.387054	0.153806	0.000029
3595	116	116	0.002608	13.701394	0.173613	0.000033
3596	2	2	0.000069	0.363989	0.150029	0.000029
3597	8	8	0.000177	0.929649	0.151198	0.000029
3598	1	1	0.000047	0.246032	0.150009	0.000029
3599	4	4	0.000121	0.637681	0.150777	0.000029
3600	1	1	0.000059	0.309479	0.150154	0.000029
3601	2	2	0.000072	0.377017	0.150061	0.000029
3602	2	2	0.000070	0.366411	0.150038	0.000029
3603	1	1	0.000190	1.000000	0.150615	0.000029
3604	1	1	0.000050	0.263739	0.150003	0.000029
3605	1	1	0.000190	1.000000	0.150615	0.000029
3606	1	1	0.000049	0.259498	0.150020	0.000029
3607	1	1	0.000046	0.244101	0.150022	0.000029
3608	2	2	0.000068	0.358367	0.150039	0.000029
3609	1	1	0.000053	0.279788	0.150315	0.000029
3610	19	19	0.000421	2.214086	0.151575	0.000029
3611	1	1	0.000102	0.534502	0.150619	0.000029
3612	3	3	0.000099	0.521391	0.150456	0.000029
3613	7	7	0.000210	1.104114	0.152633	0.000029
3614	3	3	0.000124	0.650852	0.151316	0.000029
3615	3	3	0.000103	0.541735	0.150311	0.000029
3616	2	2	0.000071	0.372131	0.150097	0.000029
3617	8	8	0.000210	1.102726	0.150739	0.000029
3618	1	1	0.000049	0.255572	0.150018	0.000029
3619	1	1	0.000190	1.000000	0.152493	0.000029
3620	40	40	0.000797	4.189273	0.155605	0.000030
3621	1	1	0.000059	0.307764	0.150124	0.000029
3622	4	4	0.000118	0.618480	0.150461	0.000029
3623	2	2	0.000068	0.359250	0.150022	0.000029
3624	1	1	0.000064	0.335090	0.150053	0.000029
3625	5	5	0.000150	0.789556	0.150646	0.000029
3626	14	14	0.000394	2.072497	0.154587	0.000029
3627	1	1	0.000190	1.000000	0.150615	0.000029
3628	2	2	0.000085	0.444994	0.150450	0.000029
3629	1	1	0.000049	0.258739	0.150004	0.000029
3630	2	2	0.000109	0.573842	0.150360	0.000029
3631	8	8	0.000182	0.955499	0.150080	0.000029
3632	3	3	0.000089	0.466420	0.150044	0.000029
3633	10	10	0.000245	1.288377	0.154957	0.000029
3634	1	1	0.000064	0.338360	0.150049	0.000029
3635	3	3	0.000080	0.420803	0.150017	0.000029
3636	3	3	0.000109	0.573987	0.150487	0.000029
3637	7	7	0.000174	0.914699	0.150959	0.000029
3638	1	1	0.000099	0.522417	0.150484	0.000029
3639	8	8	0.000205	1.074782	0.151538	0.000029
3640	19	19	0.000418	2.198279	0.152218	0.000029
3641	2	2	0.000156	0.820774	0.150361	0.000029
3642	4	4	0.000166	0.872473	0.150738	0.000029
3643	8	8	0.000259	1.361320	0.151238	0.000029
3644	2	2	0.000071	0.374236	0.150083	0.000029
3645	8	8	0.000179	0.941014	0.150552	0.000029
3646	2	2	0.000078	0.410104	0.150107	0.000029
3647	5	5	0.000157	0.827478	0.150511	0.000029
3648	11	11	0.000270	1.420351	0.151115	0.000029
3649	1	1	0.000048	0.251174	0.150007	0.000029
3650	2	2	0.000081	0.423850	0.150177	0.000029
3651	16	16	0.000333	1.750378	0.151089	0.000029
3652	1	1	0.000047	0.249318	0.150014	0.000029
3653	1	1	0.000053	0.280043	0.150062	0.000029
3654	5	5	0.000126	0.663487	0.150250	0.000029
3655	7	7	0.000162	0.853532	0.150935	0.000029
3656	8	8	0.000259	1.358524	0.152964	0.000029
3657	2	2	0.000078	0.408706	0.150358	0.000029
3658	1	1	0.000052	0.274210	0.150030	0.000029
3659	1	1	0.000055	0.291256	0.150103	0.000029
3660	4	4	0.000140	0.736201	0.150649	0.000029
3661	1	1	0.000051	0.268760	0.150234	0.000029
3662	16	16	0.000456	2.395994	0.152566	0.000029
3663	24	24	0.000498	2.616018	0.153049	0.000029
3664	4	4	0.000112	0.587294	0.151668	0.000029
3665	8	8	0.000175	0.919534	0.150559	0.000029
3666	17	17	0.000400	2.103741	0.152472	0.000029
3667	9	9	0.000226	1.187859	0.152620	0.000029
3668	1	1	0.000050	0.263739	0.150003	0.000029
3669	1	1	0.000053	0.276363	0.150177	0.000029
3670	3	3	0.000083	0.436593	0.150051	0.000029
3671	3	3	0.000094	0.491954	0.150335	0.000029
3672	92	92	0.001900	9.983232	0.165757	0.000032
3673	1	1	0.000051	0.268939	0.150008	0.000029
3674	6	6	0.000160	0.842224	0.150524	0.000029
3675	5	5	0.000131	0.687881	0.150444	0.000029
3676	5	5	0.000122	0.639961	0.150154	0.000029
3677	5	5	0.000175	0.917002	0.155754	0.000030
3678	5	5	0.000131	0.687267	0.150061	0.000029
3679	5	5	0.000130	0.681079	0.150812	0.000029
3680	3	3	0.000124	0.649070	0.150724	0.000029
3681	1	1	0.000051	0.269409	0.150013	0.000029
3682	1	1	0.000047	0.247505	0.150105	0.000029
3683	1	1	0.000064	0.337685	0.150205	0.000029
3684	4	4	0.000105	0.552877	0.150073	0.000029
3685	2	2	0.000114	0.599481	0.151270	0.000029
3686	1	1	0.000048	0.249567	0.150004	0.000029
3687	4	4	0.000106	0.556076	0.150104	0.000029
3688	15	15	0.000407	2.139087	0.154450	0.000029
3689	1	1	0.000090	0.473196	0.150206	0.000029
3690	3	3	0.000108	0.568042	0.151033	0.000029
3691	1	1	0.000062	0.325248	0.150155	0.000029
3692	4	4	0.000103	0.543056	0.150118	0.000029
3693	9	9	0.000263	1.382173	0.151930	0.000029
3694	1	1	0.000054	0.284341	0.150048	0.000029
3695	2	2	0.000113	0.593352	0.150633	0.000029
3696	1	1	0.000190	1.000000	0.150615	0.000029
3697	5	5	0.000161	0.846729	0.156523	0.000030
3698	1	1	0.000049	0.256188	0.150045	0.000029
3699	4	4	0.000130	0.681661	0.150825	0.000029
3700	1	1	0.000049	0.259283	0.150003	0.000029
3701	1	1	0.000050	0.264766	0.150007	0.000029
3702	1	1	0.000047	0.247524	0.150024	0.000029
3703	10	10	0.000274	1.439957	0.151436	0.000029
3704	4	4	0.000115	0.605471	0.150505	0.000029
3705	3	3	0.000091	0.477498	0.150264	0.000029
3706	1	1	0.000050	0.264842	0.150029	0.000029
3707	8	8	0.000185	0.970390	0.150459	0.000029
3708	3	3	0.000365	1.918919	0.153073	0.000029
3709	1	1	0.000048	0.252457	0.150004	0.000029
3710	2	2	0.000069	0.364724	0.150113	0.000029
3711	1	1	0.000046	0.241659	0.150006	0.000029
3712	1	1	0.000048	0.253712	0.150039	0.000029
3713	2	2	0.000067	0.351481	0.150022	0.000029
3714	8	8	0.000214	1.125026	0.150716	0.000029
3715	4	4	0.000101	0.531285	0.150034	0.000029
3716	3	3	0.000094	0.494169	0.150234	0.000029
3717	3	3	0.000082	0.428408	0.150039	0.000029
3718	4	4	0.000128	0.674234	0.150321	0.000029
3719	2	2	0.000073	0.382425	0.150144	0.000029
3720	15	15	0.000341	1.791737	0.151785	0.000029
3721	21	21	0.000464	2.436061	0.152358	0.000029
3722	1	1	0.000190	1.000000	0.150615	0.000029
3723	1	1	0.000047	0.244345	0.150010	0.000029
3724	1	1	0.000092	0.480829	0.150619	0.000029
3725	1	1	0.000056	0.294675	0.150033	0.000029
3726	4	4	0.000136	0.713916	0.150739	0.000029
3727	1	1	0.000053	0.278669	0.150177	0.000029
3728	19	19	0.000441	2.317097	0.160798	0.000031
3729	1	1	0.000079	0.413682	0.150124	0.000029
3730	17	17	0.000422	2.219141	0.159779	0.000030
3731	2	2	0.000063	0.328406	0.150092	0.000029
3732	4	4	0.000114	0.598762	0.150150	0.000029
3733	3	3	0.000169	0.886914	0.151192	0.000029
3734	1	1	0.000047	0.248664	0.150004	0.000029
3735	5	5	0.000164	0.860289	0.150787	0.000029
3736	1	1	0.000047	0.246800	0.150311	0.000029
3737	3	3	0.000087	0.457913	0.150247	0.000029
3738	4	4	0.000105	0.552232	0.150067	0.000029
3739	2	2	0.000064	0.334281	0.150019	0.000029
3740	1	1	0.000050	0.260246	0.150035	0.000029
3741	1	1	0.000050	0.260198	0.150005	0.000029
3742	6	6	0.000154	0.810142	0.150968	0.000029
3743	4	4	0.000215	1.132164	0.152874	0.000029
3744	10	10	0.000234	1.231806	0.152094	0.000029
3745	1	1	0.000190	1.000000	0.151236	0.000029
3746	1	1	0.000050	0.263739	0.150003	0.000029
3747	3	3	0.000088	0.463143	0.150062	0.000029
3748	1	1	0.000053	0.279952	0.150042	0.000029
3749	4	4	0.000120	0.630285	0.150671	0.000029
3750	6	6	0.000180	0.947989	0.150665	0.000029
3751	1	1	0.000050	0.263427	0.150012	0.000029
3752	21	21	0.000499	2.623681	0.152402	0.000029
3753	12	12	0.000273	1.435969	0.153095	0.000029
3754	1	1	0.000049	0.259283	0.150003	0.000029
3755	17	17	0.000332	1.746062	0.151704	0.000029
3756	15	15	0.000296	1.556680	0.150378	0.000029
3757	6	6	0.000209	1.098954	0.151250	0.000029
3758	14	14	0.000324	1.702815	0.152476	0.000029
3759	2	2	0.000100	0.523111	0.150519	0.000029
3760	9	9	0.000197	1.037551	0.150579	0.000029
3761	27	27	0.000627	3.295713	0.155547	0.000030
3762	5	5	0.000157	0.823558	0.150654	0.000029
3763	3	3	0.000107	0.563788	0.150301	0.000029
3764	3	3	0.000088	0.463944	0.150244	0.000029
3765	5	5	0.000116	0.609380	0.150074	0.000029
3766	3	3	0.000108	0.566016	0.150154	0.000029
3767	1	1	0.000050	0.261339	0.150004	0.000029
3768	1	1	0.000050	0.263739	0.150003	0.000029
3769	299	299	0.007280	38.250480	0.271862	0.000052
3770	40	40	0.000897	4.711101	0.168303	0.000032
3771	3	3	0.000095	0.497945	0.150217	0.000029
3772	6	6	0.000141	0.739201	0.150181	0.000029
3773	1	1	0.000064	0.335471	0.150205	0.000029
3774	97	97	0.001870	9.826213	0.160613	0.000031
3775	5	5	0.000119	0.626688	0.150085	0.000029
3776	2	2	0.000068	0.359250	0.150346	0.000029
3777	6	6	0.000131	0.686558	0.150621	0.000029
3778	3	3	0.000084	0.441406	0.150066	0.000029
3779	9	9	0.000214	1.126399	0.151961	0.000029
3780	4	4	0.000129	0.680144	0.150478	0.000029
3781	1	1	0.000064	0.338404	0.150273	0.000029
3782	2	2	0.000278	1.459459	0.153087	0.000029
3783	24	24	0.000473	2.486590	0.151159	0.000029
3784	1	1	0.000048	0.250003	0.150010	0.000029
3785	2	2	0.000069	0.363622	0.150034	0.000029
3786	1	1	0.000049	0.258739	0.150004	0.000029
3787	3	3	0.000087	0.456924	0.150038	0.000029
3788	2	2	0.000068	0.354780	0.150047	0.000029
3789	10	10	0.000230	1.205931	0.152759	0.000029
3790	1	1	0.000048	0.254324	0.150016	0.000029
3791	2	2	0.000234	1.229730	0.150925	0.000029
3792	1	1	0.000051	0.266435	0.150016	0.000029
3793	1	1	0.000057	0.299947	0.150362	0.000029
3794	6	6	0.000142	0.745945	0.150082	0.000029
3795	3	3	0.000114	0.596630	0.150262	0.000029
3796	1	1	0.000047	0.245923	0.150005	0.000029
3797	3	3	0.000088	0.461280	0.150490	0.000029
3798	6	6	0.000166	0.873302	0.152677	0.000029
3799	2	2	0.000067	0.349870	0.150035	0.000029
3800	2	2	0.000067	0.353700	0.150011	0.000029
3801	1	1	0.000051	0.267821	0.150062	0.000029
3802	10	10	0.000220	1.156042	0.150444	0.000029
3803	1	1	0.000047	0.246371	0.150034	0.000029
3804	1	1	0.000049	0.259283	0.150003	0.000029
3805	3	3	0.000088	0.464685	0.150089	0.000029
3806	1	1	0.000047	0.247424	0.150017	0.000029
3807	41	41	0.000798	4.190097	0.153329	0.000029
3808	2	2	0.000076	0.400343	0.150180	0.000029
3809	2	2	0.000082	0.428830	0.150227	0.000029
3810	1	1	0.000048	0.251738	0.150011	0.000029
3811	4	4	0.000136	0.713838	0.150743	0.000029
3812	1	1	0.000048	0.252009	0.150171	0.000029
3813	11	11	0.000235	1.237150	0.150392	0.000029
3814	6	6	0.000199	1.044650	0.151263	0.000029
3815	1	1	0.000046	0.241834	0.150004	0.000029
3816	2	2	0.000071	0.375124	0.150094	0.000029
3817	10	10	0.000225	1.181869	0.150945	0.000029
3818	32	32	0.000646	3.394258	0.153472	0.000029
3819	3	3	0.000092	0.481094	0.150444	0.000029
3820	1	1	0.000046	0.242361	0.150003	0.000029
3821	1	1	0.000066	0.348059	0.150412	0.000029
3822	3	3	0.000083	0.436294	0.150024	0.000029
3823	1	1	0.000085	0.445939	0.150308	0.000029
3824	10	10	0.000232	1.217946	0.150414	0.000029
